"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"FN398053.1.1489","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae",NA,NA
"FR667789.1.1446","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","Micropepsaceae","uncultured_bacterium"
"EU491142.1.1523","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae","uncultured_actinobacterium"
"DQ351750.1.1510","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella",NA
"KX768747.1.1475","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"GU118430.1.1484","Fossil Lagoon","d__Bacteria","Dadabacteria","Dadabacteriia","Dadabacteriales","Dadabacteriales","Dadabacteriales",NA
"JQ989640.1.1399","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"GU270117.1.914","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured","uncultured_archaeon"
"KP943977.1.1502","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion","gamma_proteobacterium"
"KC631538.1.1551","Fossil Lagoon","d__Bacteria","Gemmatimonadota","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","PAUC43f_marine_benthic_group","uncultured_Gemmatimonadetes"
"JN524025.1.1396","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas","uncultured_organism"
"HQ216273.1.1242","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"HE985084.1.1483","Fossil Lagoon","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured_Nitrospirae"
"JX441454.1.1436","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","uncultured","uncultured","uncultured_bacterium"
"GQ143793.1.1543","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"JN483938.1.1414","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured",NA
"FJ516839.1.1475","Fossil Lagoon","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_delta"
"FN553627.1.1510","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_sediment"
"JF495315.1.1511","Fossil Lagoon","d__Bacteria","Spirochaetota","Leptospirae","Leptospirales","Leptospiraceae","RBG-16-49-21","uncultured_bacterium"
"JQ989441.1.1437","Fossil Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_archaeon"
"FJ264678.1.1469","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","MSBL5","MSBL5","MSBL5","uncultured_organism"
"EU420697.1.1454","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"AF354161.1.1421","Fossil Lagoon","d__Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Calditrichaceae",NA
"HQ857691.1.1467","Fossil Lagoon","d__Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722","AKYG1722","uncultured_bacterium"
"MG601418.1.1274","Fossil Lagoon","d__Bacteria","Patescibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","Gracilibacteria","uncultured_sediment"
"EF208657.1.1525","Fossil Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"JN468962.1.1396","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031",NA,NA,NA
"JN539362.1.1468","Fossil Lagoon","d__Bacteria","Firmicutes","Clostridia","Clostridia","Hungateiclostridiaceae",NA,NA
"EU399548.1.1425","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium","uncultured_Marinobacterium"
"JQ800988.1.1504","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","uncultured_bacterium"
"HF922241.1.1358","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"EU592418.1.1537","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","uncultured_bacterium"
"FJ873312.1.1418","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"LN563586.1.1337","Fossil Lagoon","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium"
"EF575144.1.1501","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"EF125472.1.956","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"GU120553.1.1467","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis",NA
"AF317771.1.1469","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"DQ811925.1.1514","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_actinobacterium"
"JN531240.1.1432","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59",NA
"JF727717.1.1524","Fossil Lagoon","d__Bacteria","Acidobacteriota","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26","uncultured_Acidobacteria"
"EU488030.1.1512","Fossil Lagoon","d__Bacteria","Acidobacteriota","Aminicenantia","Aminicenantales","Aminicenantales","Aminicenantales","uncultured_bacterium"
"HM187275.1.1503","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","Latescibacterota","metagenome"
"GQ246439.1.1528","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_organism"
"AB802960.1.1398","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"AF317765.1.1443","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","unidentified_bacterium"
"FJ516883.1.1518","Fossil Lagoon","d__Bacteria","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae","Moduliflexaceae","uncultured_delta"
"JF727682.1.1523","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured",NA
"EU731652.1.1028","Fossil Lagoon","d__Archaea","Asgardarchaeota","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","Lokiarchaeia","uncultured_crenarchaeote"
"MG601274.1.1460","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","FW22","FW22","FW22","uncultured_bacterium"
"AY605177.1.1503","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_spirochete"
"AJ620496.1.1501","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","BD7-8","BD7-8","uncultured_bacterium"
"JN489164.1.1485","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","PS-B29","PS-B29","PS-B29","uncultured_organism"
"EU245539.1.1513","Fossil Lagoon","d__Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","uncultured_bacterium"
"HF922336.1.1554","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Pla1_lineage","Pla1_lineage","Pla1_lineage","uncultured_bacterium"
"JQ925081.1.1543","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"FJ516815.1.1483","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea",NA
"DQ431892.1.1391","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_Bacteroidetes/Chlorobi"
"FJ592581.1.1414","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_soil"
"JF428782.1.944","Fossil Lagoon","d__Archaea","Crenarchaeota","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia","Bathyarchaeia",NA
"HQ588374.1.1417","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","VHS-B3-70","VHS-B3-70","VHS-B3-70","uncultured_bacterium"
"JX227042.1.1461","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group",NA
"KX172520.1.1484","Fossil Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"KC631456.1.1554","Fossil Lagoon","d__Bacteria","Acidobacteriota","Subgroup_22","Subgroup_22","Subgroup_22","Subgroup_22","uncultured_bacterium"
"FJ902002.1.1207","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured","uncultured",NA
"KF712605.1.1520","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"AB486869.1.1341","Fossil Lagoon","d__Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_8","uncultured_bacterium"
"AY454748.1.1056","Fossil Lagoon","d__Archaea","Halobacterota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanomicrobiaceae","Methanoculleus_sp."
"AB806091.1.1427","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia",NA,NA,NA,NA
"KT952642.1.1517","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","uncultured_gamma"
"KF268883.1.1340","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","uncultured","uncultured_Rhizobiales"
"KC009999.1.1506","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",NA
"KX173104.1.1476","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"KC009901.1.1511","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"JN500282.1.1283","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta","uncultured_organism"
"EU386122.1.1481","Fossil Lagoon","d__Bacteria","LCP-89","LCP-89","LCP-89","LCP-89","LCP-89","uncultured_bacterium"
"KF268745.1.1321","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","uncultured",NA
"MG002140.1.1226","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"FJ517056.1.1467","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured","uncultured","uncultured_organism"
"EU487911.1.1501","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"KF268917.1.1430","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia",NA,NA,NA
"FJ685741.1.1439","Fossil Lagoon","d__Archaea","Aenigmarchaeota","Aenigmarchaeia","Aenigmarchaeales","Aenigmarchaeales","Aenigmarchaeales","uncultured_archaeon"
"JQ925057.1.1464","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_organism"
"GU230350.1.1517","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59",NA
"LJNR01000573.162.1708","Fossil Lagoon","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira_bacterium"
"AY592419.1.1312","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured_organism"
"HE717023.407755.409323","Fossil Lagoon","d__Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Halobacillus",NA
"AB805913.1.1508","Fossil Lagoon","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophales","Omnitrophales","metagenome"
"JQ611090.1.1388","Fossil Lagoon","d__Bacteria","Firmicutes","Clostridia","Lachnospirales",NA,NA,NA
"JN443095.1.1370","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_microorganism"
"JQ407257.1.1365","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetovibrio","uncultured_bacterium"
"HQ397055.1.1505","Fossil Lagoon","d__Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured_Nitrospira"
"HQ214605.1.907","Fossil Lagoon","d__Archaea","Crenarchaeota","Nitrososphaeria","Marine_Benthic_Group_A","Marine_Benthic_Group_A","Marine_Benthic_Group_A","uncultured_Nitrosopumilales"
"KX389567.1.1447","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Marinobacterium","Marinobacterium_nitratireducens"
"KT767981.1.1420","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio","Desulfovibrio_senegalensis"
"EF018554.1.1407","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"LN571558.1.1393","Fossil Lagoon","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae",NA,NA
"CU927382.1.1358","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA
"EU385917.1.1492","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","uncultured_bacterium"
"EU713872.1.916","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"KF712822.1.1482","Fossil Lagoon","d__Bacteria","Acidobacteriota","Acidobacteriae","PAUC26f","PAUC26f","PAUC26f","uncultured_bacterium"
"KJ817591.1.1483","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales","Bradymonadales","uncultured_bacterium"
"JF809767.1.1419","Fossil Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"KX172496.1.1411","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter","uncultured_bacterium"
"KM051604.1.1445","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured_organism"
"GU389675.1.1243","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium"
"AJ001010.1.1394","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia","Nevskia_ramosa"
"JN531385.1.1385","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5",NA
"FR749930.1.1533","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_isovalerica"
"AB803418.1.1405","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmatota","Thermoplasmatota","Thermoplasmatota","uncultured","uncultured_archaeon"
"HM598263.1.1538","Fossil Lagoon","d__Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus_Omnitrophus","uncultured_bacterium"
"JN387417.1.1441","Fossil Lagoon","d__Bacteria","FCPU426","FCPU426","FCPU426","FCPU426","FCPU426","uncultured_microorganism"
"KT952672.1.1503","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","uncultured","uncultured","uncultured_deep-sea"
"AB807167.1.1479","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","MSBL9","SG8-4","SG8-4","uncultured_bacterium"
"FJ644609.1.1321","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"JX391257.1.1485","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","uncultured_Cytophagales"
"AB803504.1.1398","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"KC896655.1.1516","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","uncultured_bacterium"
"KX172703.1.1475","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"KR825155.1.1455","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus_Thiobios","uncultured_gamma"
"KM018855.1.1522","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured","uncultured_proteobacterium"
"JN537201.1.1491","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",NA
"KX172540.1.1433","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_Chloroflexi"
"FJ717005.1.1497","Fossil Lagoon","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium"
"FJ666179.1.1205","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetospira",NA
"FM165235.1.1462","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_bacterium"
"JQ716263.1.1469","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","uncultured_bacterium"
"GU179739.1.1367","Fossil Lagoon","d__Bacteria","Caldatribacteriota","JS1","JS1","JS1","JS1","uncultured_organism"
"EU488017.1.1520","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans",NA
"JN530764.1.1510","Fossil Lagoon","d__Bacteria","Planctomycetota","Phycisphaerae","mle1-8","mle1-8","mle1-8","uncultured_organism"
"FM253632.1.1425","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Amphiplicatus",NA
"EU488032.1.1474","Fossil Lagoon","d__Bacteria","Chloroflexi","Anaerolineae","SBR1031","SBR1031","SBR1031","uncultured_organism"
"EF157213.1.1408","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"JN523900.1.1475","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"AB294952.1.1397","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"JN801098.1.1336","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae","uncultured","uncultured_bacterium"
"JN113075.1.1521","Fossil Lagoon","d__Bacteria","Planctomycetota","OM190","OM190","OM190","OM190","uncultured_bacterium"
"KF596631.1.1467","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta",NA
"KM019095.1.1479","Fossil Lagoon","d__Bacteria","Campilobacterota","Campylobacteria","Campylobacterales","Sulfurimonadaceae","Sulfurimonas","uncultured_proteobacterium"
"KT257823.1.1494","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfuromonadia","Desulfuromonadia","Geopsychrobacteraceae",NA,NA
"JN511538.1.1406","Fossil Lagoon","d__Bacteria","Planctomycetota","vadinHA49","vadinHA49","vadinHA49","vadinHA49","uncultured_bacterium"
"EF125507.1.915","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1",NA
"KY229868.1.1200","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"FJ748806.1.1523","Fossil Lagoon","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","uncultured_organism"
"KX784538.1.1209","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"JX196211.1.913","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EU487986.1.1465","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","Sh765B-AG-111","Sh765B-AG-111","Sh765B-AG-111","uncultured_bacterium"
"AXXK01000236.19007.20549","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group",NA
"JX226923.1.1508","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"JN526849.1.1420","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Candidatus_Latescibacter","uncultured_bacterium"
"EU290705.1.1526","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","VHS-B3-70","VHS-B3-70","VHS-B3-70",NA
"KC009986.1.1495","Fossil Lagoon","d__Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae","Latescibacteraceae",NA
"KT879226.1.1368","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"HE803917.1.1441","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured",NA
"GU190992.1.1401","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","uncultured","uncultured","uncultured",NA
"KY609439.1.1448","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA,NA
"JQ801074.1.1501","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","HOC36","HOC36","HOC36","uncultured_bacterium"
"LN561524.1.1318","Fossil Lagoon","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"AM943570.1.1380","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","vadinBA26","vadinBA26","vadinBA26","uncultured_bacterium"
"FN553599.1.1500","Fossil Lagoon","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia",NA
"GQ348574.1.1390","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured",NA
"JN454289.1.1441","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2",NA
"AB807348.1.1474","Fossil Lagoon","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria",NA
"DQ640162.1.1359","Fossil Lagoon","d__Archaea","Thermoplasmatota","Thermoplasmata","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","Marine_Benthic_Group_D_and_DHVEG-1","uncultured_archaeon"
"EU134467.1.1363","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","uncultured_bacterium"
"HQ396926.1.1490","Fossil Lagoon","d__Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","uncultured","uncultured","uncultured_Actinomycetales"
"EU160516.1.1365","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","uncultured",NA
"AB807100.1.1452","Fossil Lagoon","d__Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage",NA
"AY184360.1.1446","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Desulfatibacillum",NA
"KY609406.1.1525","Fossil Lagoon","d__Bacteria","Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group","BD2-11_terrestrial_group",NA
"HQ174904.1.1412","Fossil Lagoon","d__Bacteria","NKB15","NKB15","NKB15","NKB15","NKB15","uncultured_bacterium"
"JF228426.1.1309","Fossil Lagoon","d__Bacteria","Chloroflexi","Dehalococcoidia","S085","S085","S085",NA
"EF208656.1.1515","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
